FID,ID_PARADA,CODI_PARADA,NOM_PARADA,DESC_PARADA,CODI_INTERC,NOM_INTERC,NOM_TIPUS_PARADA,NOM_TIPUS_SIMPLE_PARADA,DESC_TIPUS_PARADA,TIPIFICACIO_PARADA,ADRECA,ID_POBLACIO,NOM_POBLACIO,ID_DISTRICTE,NOM_DISTRICTE,DATA,NOM_VIA,NOM_PROPERA_VIA,GEOMETRY,PUNTS_PARADA
PARADES_ACTIVES.687087,687087,2012,Rambla de la Muntanya - Vinyals,Rbla. de la Muntanya/Vinyals,0,,PALFIX,Pal,Parada Palfix,N,"Rambla de la Muntanya, 81",748,Barcelona,627,Horta-Guinardó,2024-12-06,Rambla de la Muntanya,Passatge de Llìvia,POINT (2.175347223586629 41.42013573720629),1
PARADES_ACTIVES.676036,676036,2020,Torrent de les Flors - Sant Lluís,Torrent de les Flors/Sant Lluís,0,,PALFIX,Pal,Parada Palfix,N,"Torrent de les Flors, 53",748,Barcelona,626,Gràcia,2024-12-06,Carrer del Torrent de Les Flors,Carrer de Sant Lluís,POINT (2.160202166831533 41.40615171512443),1
PARADES_ACTIVES.676037,676037,2021,Pl Joanic,Ramón y Cajal/Joanic ,0,,PALFIX,Pal,Parada Palfix,N,"Ramon Y Cajal, 140",748,Barcelona,626,Gràcia,2024-12-06,Carrer de Ramón y Cajal,Plaça d'en Joanic,POINT (2.1624797977888854 41.40492852184788),1
PARADES_ACTIVES.680533,680533,2022,Granja Vella - Av Martí i Codolar,Granja Vella/Av. Martí Codolar,0,,PALFIX,Pal,Parada Palfix,NXB,"Granja Vella, 8",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de la Granja Vella,Passeig de la Vall d'hebron,POINT (2.14794726829926 41.426859130694645),1
PARADES_ACTIVES.676135,676135,2023,Calderón de la Barca - Ctra del Carmel,Calderón/Ctra. del Carmel,0,,PALFIX,Pal,Parada Palfix,N,"Calderón de la Barca,  129",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de Calderón de la Barca,Carrer de l'Alcalde de Zalamea,POINT (2.157318760894748 41.41901487667551),1
PARADES_ACTIVES.676137,676137,2024,Calderón de la Barca - Alcalde de Zalamea,Calderón/Alcalde de Zalamea,0,,PALFIX,Pal,Parada Palfix,N,Calderón de la Barca,748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de Calderón de la Barca,Carrer de Segimon,POINT (2.1568404851379825 41.42062904460174),1
PARADES_ACTIVES.678048,678048,2025,Segimon - L'Alguer,La Murtra/L´Alguer,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Murtra, 135-145",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de la Murtra,Carrer de l'Alguer,POINT (2.1550961249111165 41.420951879324335),1
PARADES_ACTIVES.676138,676138,2026,Fastenrath - L'Hortal,Fastenrath/Hortal,0,,PALFIX,Pal,Parada Palfix,N,"Fastenrath, 123",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de Fastenrath,Carrer de l'Hortal,POINT (2.152672359483104 41.421920741793905),1
PARADES_ACTIVES.676140,676140,2028,Camí dels Àngels,Camí dels Àngels,0,,PALFIX,Pal,Parada Palfix,N,"Camí dels Angels, 7-11",748,Barcelona,627,Horta-Guinardó,2024-12-06,Camí dels Àngels,Carrer de la Mare de Déu dels Àngels,POINT (2.148969305231356 41.42166113690574),1
PARADES_ACTIVES.676141,676141,2029,Parc de La Creueta del Coll,Parc de la Crueta del Coll,0,,PALFIX,Pal,Parada Palfix,N,"Castellbisbal, 61 ",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de Castellbisbal,Carrer de Santa Rosalia,POINT (2.1462717743544846 41.42129480259711),1
PARADES_ACTIVES.676134,676134,2034,Metro Penitents,Anna Piferrer/Av. Hospital Militar,0,,POSTOF,Pal,Parada Palfix O-F,N,"Anna Piferrer, 20-26",748,Barcelona,626,Gràcia,2024-12-06,Carrer d'Anna Piferrer,Avinguda de Vallcarca,POINT (2.1405949989899664 41.41744758253523),1
PARADES_ACTIVES.676549,676549,2035,Mare de Déu dels Àngels - Fastenrath,Mare de Déu dels Àngels/Fastenrath,0,,PALFIX,Pal,Parada Palfix,N,"Mare de Déu dels Angels, 64",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de la Mare de Déu dels Àngels,Carrer de Fastenrath,POINT (2.1490564801112404 41.4221494362739),1
PARADES_ACTIVES.684394,684394,2037,Sigüenza - La Murtra,Sigüenza/La Murtra,0,,PALFIX,Pal,Parada Palfix,N,"Sigüenza, 89",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de Sigüenza,Carrer de la Murtra,POINT (2.152612840883097 41.423259887209724),1
PARADES_ACTIVES.676147,676147,2038,Sigüenza - Ramon Rocafull,Sigüenza/Ptge. Calafell,0,,PALFIX,Pal,Parada Palfix,N,"Sigüenza, 37-51",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de Sigüenza,Passatge de Calafell,POINT (2.154141879039344 41.424122765515),1
PARADES_ACTIVES.676148,676148,2039,Mercat del Carmel,Mercat del Carmel,0,,PALFIX,Pal,Parada Palfix,N,"Conca De Tremp, 18 ",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de la Conca de Tremp,Carrer de Lugo,POINT (2.1553562207564076 41.42357122705644),1
PARADES_ACTIVES.676149,676149,2040,Conca de Tremp - Agudells,Conca de Tremp/Agudells,0,,PALFIX,Pal,Parada Palfix,N,"Conca de Tremp, 44",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de la Conca de Tremp,Carrer de l'Alcalde de Zalamea,POINT (2.1564924724828307 41.42231883632016),1
PARADES_ACTIVES.682832,682832,2041,Conca de Tremp - Arbós,Conca de Tremp/Arbós,0,,PALFIX,Pal,Parada Palfix,N,Conca de Tremp,748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de la Conca de Tremp,Carrer de la Gran Vista,POINT (2.1573192740387928 41.421284100407746),1
PARADES_ACTIVES.676136,676136,2042,Conca de Tremp - Queixans,Conca de Tremp/Queixans,0,,PALFIX,Pal,Parada Palfix,N,"Conca de Tremp, 104-106",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de la Conca de Tremp,Carrer de la Gran Vista,POINT (2.1575102453134427 41.420023114863284),1
PARADES_ACTIVES.697951,697951,2043,Manso - Calàbria,Manso/Calàbria,0,,NOU4OF,Marquesina,Nova Marq. Pal·li O-F,N,"Manso, 29-31",748,Barcelona,622,Eixample,2024-12-06,Carrer de Manso,Carrer de Calàbria,POINT (2.160486763955262 41.37667116024443),1
PARADES_ACTIVES.692189,692189,2044,Riera Alta - Nou de Dulce,Riera Alta/Nou de Dulce,0,,PALFIX,Pal,Parada Palfix,N,"Riera Alta, 67-69",748,Barcelona,630,Ciutat Vella,2024-12-06,Carrer de la Riera Alta,Carrer del Bisbe Laguarda,POINT (2.1637442686458632 41.380340307681855),1
PARADES_ACTIVES.687506,687506,2045,Riera Alta - Erasme de Janer,Riera Alta/Maria Aurèlia Capmany,0,,PALFIX,Pal,Parada Palfix,N,"Riera Alta, 25",748,Barcelona,630,Ciutat Vella,2024-12-06,Carrer de la Riera Alta,Carrer de Maria Aurèlia Capmany,POINT (2.1664602993251387 41.38047796915527),1
PARADES_ACTIVES.679198,679198,2046,Rambla del Raval - Aurora,St. Jeroni/Hospital,0,,PALFIX,Pal,Parada Palfix,N,"Raval, 4",748,Barcelona,630,Ciutat Vella,2024-12-06,Rambla del Raval,Carrer de l'Aurora,POINT (2.1682243335013176 41.37930590847562),1
PARADES_ACTIVES.683474,683474,2047,Rambla del Raval - Sant Pau,St. Jeroni/Sant Pau,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Raval, 36",748,Barcelona,630,Ciutat Vella,2024-12-06,Rambla del Raval,Carrer de Sant Pau,POINT (2.1702177316572215 41.377629989022545),1
PARADES_ACTIVES.683350,683350,2048,Av Drassanes - Arc del Teatre,Av. Drassanes/Arc del Teatre,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Av.Drassanes, 17-21",748,Barcelona,630,Ciutat Vella,2024-12-06,Avinguda de les Drassanes,Carrer de l'Arc del Teatre,POINT (2.1730816236049733 41.37662775759489),1
PARADES_ACTIVES.699395,699395,2049,Av Drassanes - Pl Portal de la Pau,Drassanes/Portal de la Pau,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Av.Drassanes, 1",748,Barcelona,630,Ciutat Vella,2024-12-06,Avinguda de les Drassanes,Plaça del Portal de la Pau,POINT (2.1762355787928978 41.37600690467356),1
PARADES_ACTIVES.683701,683701,2051,Metro Drassanes,Metro Drassanes,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Drassanes, 6-8 ",748,Barcelona,630,Ciutat Vella,2024-12-06,Avinguda de les Drassanes,Carrer de Cervelló,POINT (2.174801152867729 41.376419820977056),1
PARADES_ACTIVES.683699,683699,2052,Av Drassanes - Nou de la Rambla,Av. Drassanes/Nou de la Rambla,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Av.Drassanes, 16-28",748,Barcelona,630,Ciutat Vella,2024-12-06,Avinguda de les Drassanes,Carrer Nou de la Rambla,POINT (2.1727274518638726 41.37682869839989),1
PARADES_ACTIVES.679202,679202,2053,Rambla del Raval - Sant Josep Oriol,Cadena/Sant Josep Oriol,0,,PALFIX,Pal,Parada Palfix,N,"Rbla Raval, 51",748,Barcelona,630,Ciutat Vella,2024-12-06,Rambla del Raval,Carrer de Sant Josep Oriol,POINT (2.17052649366345 41.37800847025047),1
PARADES_ACTIVES.683464,683464,2054,Rambla del Raval - Hospital,Rambla del Raval/Hospital,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Rbla.del Raval, 7",748,Barcelona,630,Ciutat Vella,2024-12-06,Rambla del Raval,Carrer de l'Hospital,POINT (2.168798438397481 41.37946081951485),1
PARADES_ACTIVES.676130,676130,2055,Pl Joan Amades,Pl. Joan Amades,0,,PALFIX,Pal,Parada Palfix,N,"Carme, 47-49",748,Barcelona,630,Ciutat Vella,2024-12-06,Plaça de Joan Amades,Passatge de l'Hospital,POINT (2.1687239932248144 41.38139415393527),1
PARADES_ACTIVES.676131,676131,2056,Pl dels Àngels,Pl. dels Àngels,0,,PALFIX,Pal,Parada Palfix,N,"Àngels, 20-24",748,Barcelona,630,Ciutat Vella,2024-12-06,Plaça dels Àngels,Carrer d'Elisabets,POINT (2.1678903285598667 41.382656591515115),1
PARADES_ACTIVES.681002,681002,2057,Montalegre - Valldonzella,Montalegre/Valldonzella,0,,PALFIX,Pal,Parada Palfix,N,"Montalegre, 10",748,Barcelona,630,Ciutat Vella,2024-12-06,Carrer de Montalegre,Carrer de Valldonzella,POINT (2.1667833902964717 41.384001858679156),1
PARADES_ACTIVES.683031,683031,2059,Mercat de Sant Antoni,Manso/Comte Borrell,0,,NOU4OF,Marquesina,Nova Marq. Pal·li O-F,N,"Manso, 43",748,Barcelona,622,Eixample,2024-12-06,Carrer de Manso,Carrer de Viladomat,POINT (2.161382158482757 41.377342327746234),1
PARADES_ACTIVES.676109,676109,2061,Mare de Déu del Remei - Grases,Mare de Déu del Remei/Grases,0,,PALFIX,Pal,Parada Palfix,N,"Mare de Deu del Remei, 34",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer de la Mare de Déu del Remei,Carrer de Grases,POINT (2.1568812668586927 41.373013236028264),1
PARADES_ACTIVES.676111,676111,2063,Elkano - Blasco de Garay,Elkano/Blasco de Garay,0,,PALFIX,Pal,Parada Palfix,N,"Elkano, 31",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer d'Elkano,Carrer de Margarit,POINT (2.1629105778698885 41.3731737410491),1
PARADES_ACTIVES.684309,684309,2064,Elkano - Poeta Cabanyes,Elkano/Poeta Cabanyes,0,,PALFIX,Pal,Parada Palfix,N,"Elkano, 9",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer d'Elkano,Carrer de Salvà,POINT (2.1648227842673538 41.372580432588016),1
PARADES_ACTIVES.676114,676114,2067,Vila i Vilà - Puigxuriguer,Parc de les tres Xemeneies,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Vila i Vilà, 19",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Jardins de les Tres Xemeneies,Carrer de Puigxuriguer,POINT (2.1729066086591393 41.37292503555017),1
PARADES_ACTIVES.676115,676115,2068,Piquer - Cabanes,Piquer/Cabanes,0,,PALFIX,Pal,Parada Palfix,N,"Piquer, 18-20",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer de Piquer,Carrer de Cabanes,POINT (2.1705821364460203 41.37284213061859),1
PARADES_ACTIVES.676116,676116,2069,Nou de la Rambla - Paral·lel,Nou de la Rambla/Av. Paral·lel,0,,PALFIX,Pal,Parada Palfix,N,"Nou de la Rambla, 111-115",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer Nou de la Rambla,Avinguda del Paral·lel,POINT (2.169511017876668 41.37441928862849),1
PARADES_ACTIVES.676058,676058,2071,Pg de Solé i Pla,Pg. de Solé i Pla,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Pg.Solé i Pla, 23",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Passeig de Solé i Pla,Camí del Mas Guimbau,POINT (2.0885988646092306 41.42711839000212),1
PARADES_ACTIVES.676059,676059,2072,Pl Major del Rectoret,Pl. Major del Rectoret,0,,MAR4OF,Marquesina,Marq. Pal·li 4m O-F,N,"Tren, 2-4",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Plaça Major del Rectoret,Carrer del Tren,POINT (2.092209575115073 41.427377246684536),1
PARADES_ACTIVES.676061,676061,2074,Torrent del Rovelló - Camí del Pantà,Torrent Rovelló/Camí Pantà,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Torrent del Rovelló, s/n",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Torrent del Rovelló,Camí del Pantà,POINT (2.096908106075367 41.41937128039335),1
PARADES_ACTIVES.676062,676062,2075,Torrent del Rovelló - Camí Baix del Mas Sauró,Torrent Rovelló/Ca. Baix Mas Sauró,0,,PALFIX,Pal,Parada Palfix,N,"Torrent del Rovelló, 2-18",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Torrent del Rovelló,Camí Reineta,POINT (2.0944461077827783 41.418242728576324),1
PARADES_ACTIVES.676063,676063,2076,Camí Alt Mas Sauró - Font Mossèn Cinto Verdaguer,Ca. Alt Mas Sauró/Font M.C.Verdaguer,0,,PALFIX,Pal,Parada Palfix,N,"Ca.Alt del Mas Sauró, 15",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí Reineta,Camí del Ciureny,POINT (2.0948915708768627 41.41782715070391),1
PARADES_ACTIVES.676064,676064,2077,Camí Alt del Mas Sauró - Camí del Ciureny,Ca. Alt Mas Sauró/Ca.Ciureny,0,,PALFIX,Pal,Parada Palfix,N,"Ca.Alt del Mas Sauró, 31",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí Reineta,Camí del Mas Sauró,POINT (2.09649365475868 41.417870197490885),1
PARADES_ACTIVES.676065,676065,2078,Camí del Mas Sauró,Camí del Mas Sauró,0,,PALFIX,Pal,Parada Palfix,N,"Ca.del Mas Sauró, 45c",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí del Mas Sauró,Camí del Mas Sauró,POINT (2.0965132501383144 41.41708343306964),1
PARADES_ACTIVES.676066,676066,2079,Can Sauró,Can Sauró,0,,PALFIX,Pal,Parada Palfix,N,"Mas Sauró, 2-28 ",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí del Mas Sauró,Camí del Pebràs,POINT (2.0950408740318145 41.41590677311666),1
PARADES_ACTIVES.676067,676067,2080,Mas Sauró - Camí del Pebràs,Mas Sauró/Camí del Pebràs,0,,PALFIX,Pal,Parada Palfix,N,"Ca.del Mas Sauró, s/n",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí del Mas Sauró,Camí del Pebràs,POINT (2.092829690053653 41.415668193652756),1
PARADES_ACTIVES.676068,676068,2081,"Can Sauró, direcció Mas Guimbau",Can Sauró direc.Mas Guimbau,0,,PALFIX,Pal,Parada Palfix,N,"Mas Sauró, 37-45 ",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí del Mas Sauró,Passatge del Camí del Mas Sauró,POINT (2.0951795139329246 41.41592368885773),1
PARADES_ACTIVES.676069,676069,2082,"Camí del Mas Sauró, direcció Mas Guimbau",Ca. Mas Sauró direc.Mas Guimbau,0,,PALFIX,Pal,Parada Palfix,N,Mas Sauró,748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí del Mas Sauró,Camí Reineta,POINT (2.096345613917468 41.417056148956505),1
PARADES_ACTIVES.676070,676070,2083,"Camí del Ciureny, direcció Mas Guimbau",Ca. Ciureny direc. Mas Guimbau,0,,PALFIX,Pal,Parada Palfix,N,Reineta,748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí Reineta,Camí del Ciureny,POINT (2.096575181198888 41.417899480945856),1
PARADES_ACTIVES.676071,676071,2084,"Font Mossèn Cinto Verdaguer, direcció Mas Guimbau",Font M.C.Verdaguer direc.Mas Guimbau,0,,PALFIX,Pal,Parada Palfix,N,Reineta,748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí Reineta,Torrent del Rovelló,POINT (2.095144566645509 41.41789211044779),1
PARADES_ACTIVES.676072,676072,2085,"Camí Baix del Mas Sauró, direcció Mas Guimbau",Ca. Baix Mas Sauró direc. Mas Guimbau,0,,PALFIX,Pal,Parada Palfix,N,Rovelló ,748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Torrent del Rovelló,Camí Baix del Mas Sauró,POINT (2.0944992839555345 41.418206630602754),1
PARADES_ACTIVES.676073,676073,2086,"Torrent del Rovelló, direcció Mas Guimbau",Torrent Rovelló direc.Mas Guimbau,0,,PALFIX,Pal,Parada Palfix,N,"Rovelló, 1 ",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Torrent del Rovelló,Camí del Pantà,POINT (2.096832302780938 41.419214568623275),1
PARADES_ACTIVES.694119,694119,2087,FGC Les Planes,FGC Les Planes,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Ctra. Vallvidrera A Les Planes, 58-96",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carretera de Vallvidrera a Les Planes,Passeig de Solé i Pla,POINT (2.091482048542242 41.42719220426753),1
PARADES_ACTIVES.676074,676074,2088,Camí dels Verns - Camí del Mas Guimbau,Ca. dels Verns/Ca. del Mas Guimbau,0,,PALFIX,Pal,Parada Palfix,N,"Solé i Pla, 35",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí dels Verns,Camí del Mas Guimbau,POINT (2.089765221263747 41.42615387749248),1
PARADES_ACTIVES.693480,693480,2089,Mas Guimbau,Mas Guimbau/Vallvidrera a les Planes,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Pg.Solé i Pla, 2",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí del Mas Guimbau,Carretera de Vallvidrera a Les Planes,POINT (2.0902794537304605 41.42814229736647),1
PARADES_ACTIVES.676076,676076,2090,Mas Sauró,Mas Sauró,0,,PALFIX,Pal,Parada Palfix,N,"Ca.del Mas Sauró, 5",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí del Mas Sauró,Passatge del Camí del Mas Sauró,POINT (2.09289790621242 41.415611416689956),1
PARADES_ACTIVES.676077,676077,2091,"Can Sauró, direcció Vallvidrera",Can Sauró direc.Vallvidrera,0,,PALFIX,Pal,Parada Palfix,N,Mas Sauró,748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí del Mas Sauró,Camí del Mas Sauró,POINT (2.0952129128111507 41.415952847249805),1
PARADES_ACTIVES.676078,676078,2092,"Camí del Mas Sauró, direcció Vallvidrera",Ca. Mas Sauró direc. Vallvidrera,0,,PALFIX,Pal,Parada Palfix,N,Mas Sauró,748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí del Mas Sauró,Camí Reineta,POINT (2.0963925670285315 41.417063155966666),1
PARADES_ACTIVES.676079,676079,2093,"Camí del Ciureny, direcció Vallvidrera",Ca. Ciureny direc. Vallvidrera,0,,PALFIX,Pal,Parada Palfix,N,Reineta,748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí Reineta,Camí del Ciureny,POINT (2.0965066320857764 41.4179155527755),1
PARADES_ACTIVES.676080,676080,2094,"Font Mossèn Cinto Verdaguer, direcció Vallvidrera",Font M.C.Verdaguer direc.Vallvidrera,0,,PALFIX,Pal,Parada Palfix,N,Reineta,748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí Reineta,Torrent del Rovelló,POINT (2.0950793776953684 41.417889346228286),1
PARADES_ACTIVES.676081,676081,2095,"Camí Baix del Mas Sauró, direcció Vallvidrera",Ca. Baix Mas Sauró direc. Vallvidrera,0,,PALFIX,Pal,Parada Palfix,N,Rovelló ,748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Torrent del Rovelló,Camí del Pantà,POINT (2.094659127267719 41.418342062648904),1
PARADES_ACTIVES.676082,676082,2096,"Torrent del Rovelló, direcció Vallvidrera",Torrent Rovelló direc.Vallvidrera,0,,PALFIX,Pal,Parada Palfix,N,"Rovelló, 1 ",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Torrent del Rovelló,Camí del Pantà,POINT (2.096853066312237 41.41922826069586),1
PARADES_ACTIVES.692304,692304,2097,Camí del Pantà,Camí del Pantà,0,,PALFIX,Pal,Parada Palfix,N,"Ca.del Pantà, 10",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Camí del Pantà,Camí del Cama-sec,POINT (2.0978867831975645 41.41844666347421),1
PARADES_ACTIVES.676084,676084,2098,FGC Baixador Vallvidrera,FGC Baixador Vallvidrera,0,,PALFIX,Pal,Parada Palfix,N,"Vallvidrera A Les Planes, 10-18 ",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carretera de Vallvidrera a Les Planes,Carrer Major del Rectoret,POINT (2.096865910311893 41.419961784121334),1
PARADES_ACTIVES.692287,692287,2099,Camí del Sanatori - Ctra de Vallvidrera,Ca. Sanatori/Ctra. Vallvidrera,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Major Del Rectoret, 2 ",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carrer Major del Rectoret,Carrer de l'Amarant,POINT (2.0965884264866745 41.42104701150846),1
PARADES_ACTIVES.676086,676086,2100,Major del Rectoret - Parc Municipal de Vallvidrera,Major del Rectoret/Amarant,0,,PALFIX,Pal,Parada Palfix,N,"Major del Rectoret, 26",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Plaça Major del Rectoret,Carrer Major del Rectoret,POINT (2.09475207949124 41.42348226327496),1
PARADES_ACTIVES.676087,676087,2101,Major del Rectoret - Amarant,Major del Rectoret/Amarant,0,,PALFIX,Pal,Parada Palfix,N,"Major del Rectoret, 40",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Plaça Major del Rectoret,Carrer de l'Amarant,POINT (2.094947383584495 41.42452922065958),1
PARADES_ACTIVES.676088,676088,2102,Bohemis - Savina,Bohemis/Savina,0,,PALFIX,Pal,Parada Palfix,N,"Bohemis, 54-56",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carrer dels Bohemis,Carrer de la Savina,POINT (2.097134330687789 41.42533489445027),1
PARADES_ACTIVES.676089,676089,2103,Savina - Pg del Magraner,Savina/Pg. Magraner,0,,PALFIX,Pal,Parada Palfix,N,"Savina, 14-16",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carrer de la Savina,Passatge del Magraner,POINT (2.096607810225862 41.42414424073094),1
PARADES_ACTIVES.691481,691481,2104,Lilà - Boix,Lilà/Boix,0,,PALFIX,Pal,Parada Palfix,N,"Lilà, 8",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carrer del Lilà,Costa de les Perdius,POINT (2.0998032045817205 41.42568555218245),1
PARADES_ACTIVES.676091,676091,2105,Lilà - Presseguer,Lilà/Presseguer,0,,PALFIX,Pal,Parada Palfix,N,"Lilà, 42",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carrer del Lilà,Carrer del Presseguer,POINT (2.1009201987929145 41.428242876583575),1
PARADES_ACTIVES.685467,685467,2108,Major del Rectoret - Costa del Bruc,Major del Rectoret/Costa del Bruc,0,,PALFIX,Pal,Parada Palfix,N,"Major del Rectoret, 146",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Plaça Major del Rectoret,Carrer d'Orellana,POINT (2.0948921708631336 41.42989528966358),1
PARADES_ACTIVES.690307,690307,2109,"Pl Coll de la Creu d'en Blau, direcció El Rectoret",Pl.Coll Creu d'en Blau direc.El Rectoret,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Coll de la Creu d'en Blau,747,Sant Cugat del Vallès,0,,2024-12-06,Plaça de la Coll de la Creu d'en Blau,Carrer del Molí,POINT (2.0941526888761666 41.43364618655579),1
PARADES_ACTIVES.676094,676094,2110,Major del Rectoret - Marco Polo,Major del Rectoret/Marco Polo,0,,PALFIX,Pal,Parada Palfix,N,"Major del Rectoret, 137",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Plaça Major del Rectoret,Carrer de Parsifal,POINT (2.0948515528376555 41.42964313416131),1
PARADES_ACTIVES.676095,676095,2111,Major del Rectoret - Parsifal,Major del Rectoret/Parsifal,0,,PALFIX,Pal,Parada Palfix,N,"Major del Rectoret, 93",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Plaça Major del Rectoret,Carrer de Parsifal,POINT (2.093842523600355 41.426414695541865),1
