stop_id,stop_name,coordinates
2457,Escultor Ordóñez - Pintor Alsamora,POINT (2.1758781919783012 41.435033874839476)
2458,Pg de Santa Madrona,POINT (2.157980796018169 41.36854293674508)
2459,Pg de Santa Madrona - Font del Gat,POINT (2.1580419176114227 41.36843550922332)
2464,Badajoz - Sancho de Ávila,POINT (2.191976078470059 41.40132332124267)
2465,Viver - Av Elies Pagès,POINT (2.132023556170899 41.429062604586626)
2466,Viver - Cànoves,POINT (2.130793707695088 41.428623373682356)
2467,Cànoves 105,POINT (2.128761168512225 41.42798080408804)
2468,Cànoves - Sant Genís,POINT (2.1299809950942183 41.42777069377657)
2469,Cànoves 49,POINT (2.131999321059754 41.427495269983346)
2470,Cànoves - Penitents,POINT (2.1338842557224247 41.427163390157354)
2471,Cànoves - Natzaret,POINT (2.134970812739995 41.42677469065917)
2472,Av Elies Pagès - Pl Madrona Prat,POINT (2.1347976242706306 41.427536897686466)
2473,Rambla Prim - Santander,POINT (2.2007831031034684 41.42499147287512)
2474,Trav de Gràcia - Pl Gal·la Placídia,POINT (2.1537470134216905 41.39871460691723)
2475,Trav de Gràcia - Mariana Pineda,POINT (2.1568691731805707 41.400693164194244)
2479,Encarnació - Escorial,POINT (2.161775836750736 41.407526317094614)
2480,Encarnació - Torrent de les Flors,POINT (2.159706608668754 41.406217529527694)
2481,Pl de la Virreina,POINT (2.157247233659285 41.40466887666168)
2482,Ros de Olano - Torrent de l'Olla,POINT (2.1566375434964535 41.40215313427454)
2483,Ros de Olano - Gran de Gràcia,POINT (2.154683411060769 41.401047419200054)
2484,Bretón de los Herreros - Aulèstia i Pijoan,POINT (2.1517591172426456 41.40234727788348)
2491,Garcilaso - Meridiana,POINT (2.1861606337274266 41.422887589457005)
2492,Garcilaso - La Sagrera,POINT (2.1891823669713335 41.42264114275095)
2493,Mare de Déu de Port - Pl Teresa Claramunt,POINT (2.139498796469751 41.362192042546646)
2494,Mare de Déu de Port - Sant Eloi,POINT (2.14370253094572 41.35754461638949)
2495,Mare de Déu de Port - Cisell,POINT (2.1446896018515806 41.35632410104936)
2501,Alumini - Ctra del Prat,POINT (2.1329203113124353 41.35921757226732)
2502,Mineria - Mare de Déu de Port,POINT (2.138295155256773 41.3648740932312)
2503,Mare de Déu de Port - Mineria,POINT (2.1391951824784616 41.364003333417735)
2504,Foneria - Energia,POINT (2.1362784907470895 41.35949762156058)
2507,Garigliano - Almansa,POINT (2.1739690744138107 41.4461415364356)
2510,Llobera - Baixada del Pedregar,POINT (2.1752181200371425 41.44944934595341)
2511,Escales de Llobera,POINT (2.1764302816104317 41.44986980724287)
2512,Cantera - Llobera,POINT (2.1775852474194255 41.44922653823873)
2513,Mina de la Ciutat - Pla de Fornells,POINT (2.1757620208649997 41.44817221161016)
2515,Aiguablava - Vila-real,POINT (2.1862871555346794 41.451671441903734)
2517,Institut Mercè Rodoreda,POINT (2.1038561766641672 41.35608465651707)
2530,Gran Via Carles III - Pl Reina Maria Cristina,POINT (2.1268745973026877 41.38686138747989)
2532,Carles III - Les Corts,POINT (2.1284661060171763 41.382146294584054)
2533,Francesc Alegre - Budapest,POINT (2.1662904553278364 41.41654972581175)
2534,Museu Nacional d'Art de Catalunya,POINT (2.151482367244874 41.3680982057281)
2536,Pg de Montjuïc - Nou de La Rambla,POINT (2.1672199988945873 41.371949738078456)
2537,Constitució - Badal,POINT (2.1335133619134043 41.36925044211251)
2539,Panorama - Labèrnia,POINT (2.165419691104097 41.41907091601991)
2540,Cànoves - Viver,POINT (2.1286392945449024 41.42930862346598)
2541,Diagonal - Metro Zona Universitària,POINT (2.1129297211201696 41.38478174808428)
2542,Zona Universitària - Escola T S d'Enginyeria,POINT (2.1156830007031027 41.38507685309595)
2543,Diagonal - Metro Palau Reial,POINT (2.1187334412313708 41.385849729576854)
2547,Gran Via - Ca n'Oliva,POINT (2.2091456252660233 41.42029683236457)
2550,Mini Estadi del F C Barcelona,POINT (2.1178227128447644 41.380693150280656)
2552,Escorial - Mare de Déu de la Salut,POINT (2.157135970732588 41.41173952269354)
2553,Pare Jacint Alegre - Sant Cugat del Vallès,POINT (2.1555718782316062 41.41206493549708)
2554,Marianao - Mercedes,POINT (2.1543686727269042 41.41300197201338)
2555,Park Güell,POINT (2.1529584729955187 41.413343901305275)
2557,Parc de Cervantes - Av d'Esplugues,POINT (2.104893896575636 41.3854832105608)
2558,Pg Joan de Borbó - Moll de Catalunya,POINT (2.1875949464407176 41.370690788257455)
2559,Pg Joan de Borbó - Moll de Catalunya,POINT (2.1877177729599104 41.370738432739174)
2564,Sot del Migdia,POINT (2.150627367192863 41.359882635836)
2565,Pg Olímpic - Palau Sant Jordi,POINT (2.1538704777127813 41.361807580510046)
2566,Jardí Botànic,POINT (2.156699157728104 41.36274580162957)
2567,Av de l'Estadi - Pg Olímpic,POINT (2.1574577750033033 41.36652075819508)
2568,Radas - Magalhäes,POINT (2.160615296483574 41.37263027330369)
2569,Pg de l'Exposició - Sant Isidre,POINT (2.159483323978473 41.37111733411364)
2571,Av Remolar - Av Onze de Setembre,POINT (2.0906896101121917 41.31970211277934)
2573,Ctra de l'Església - Camí del Faig,POINT (2.107103428911669 41.41765458785876)
2574,Ctra de l'Església,POINT (2.107397435409783 41.41800791520431)
2575,Metro Sta Coloma,POINT (2.206814998066705 41.45050869206162)
2577,Argentina - Bernat Metge,POINT (2.2127544157391488 41.421474440779335)
2580,Casa Batlló,POINT (2.166518218588423 41.390979180532575)
2581,Vivers Tres Pins,POINT (2.158748021975521 41.36637391406995)
2582,Ctra d'Horta - Cotxeres d'Horta,POINT (2.1544653986193545 41.439875738874306)
2583,Ferran Junoy - Sant Adrià,POINT (2.1946539938599576 41.43575125779615)
2584,Pl Kennedy,POINT (2.137032269796938 41.410114388584375)
2585,Ronda Guineueta Vella - Juan Ramón Jiménez,POINT (2.162304949725017 41.44285533249289)
2586,John M. Keynes - Diagonal,POINT (2.116580521493969 41.38627199063104)
2590,Sao Paulo - Centre Comercial La Maquinista,POINT (2.1976887538572143 41.43889167075569)
2592,Ciutat d'Asunción - Fra Juníper Serra,POINT (2.2009687204973147 41.43522093877395)
2593,Pg de l'Havana - Ciutat d'Asunción,POINT (2.1993862551073216 41.43867327596784)
2594,Parc de la Maquinista,POINT (2.1961382675005674 41.43677916671084)
2595,Ctra de Ribes - Ronda de Dalt,POINT (2.1890645814081218 41.44610608639736)
2597,Ferran Junoy - Palomar,POINT (2.1969688957483484 41.44297654838926)
2599,Fra Juníper Serra - Formiga,POINT (2.2018964320039256 41.434114260060035)
2600,Fra Juníper Serra,POINT (2.203279068186752 41.43323734951745)
2601,Fra Juníper Serra - Santander,POINT (2.204854422908642 41.43272032571986)
2603,CAP Ramona Via,POINT (2.1016052134505183 41.32852665807631)
2604,Av Rasos de Peguera - Complex Esportiu Can Cuiàs,POINT (2.1684673700382815 41.45985907835941)
2605,Perafita,POINT (2.1689103362680338 41.45952155827699)
2606,Alumini - Alts Forns,POINT (2.1351900633463607 41.356086099168984)
2607,Larrard - Rambla Mercedes,POINT (2.153859813111516 41.412381829854425)
2610,Les Agudes 140,POINT (2.171967144279557 41.46048418398329)
2611,Futbol Club Barcelona,POINT (2.120419970958638 41.381194108049975)
2612,Caixaforum - Pavelló Mies van der Rohe,POINT (2.1496672666487546 41.371050095606705)
2613,Museu d'Història de Catalunya,POINT (2.1840085283554127 41.38100292986694)
2614,Miramar - Jardins Costa i Llobera,POINT (2.1695106078332422 41.37023656381939)
2615,Fundació Joan Miró,POINT (2.15996648271866 41.36789109541386)
2616,Mercat Mare de Déu de la Mercè,POINT (2.1727296580285222 41.430395769767586)
2617,Les Drassanes,POINT (2.176747377645749 41.374786419386936)
2618,Les Drassanes,POINT (2.177143112281045 41.37479872356159)
2619,Ctra de Ribes - Via Favència,POINT (2.1896274610580977 41.447955069952755)
2620,Ctra de Ribes - Tossal,POINT (2.189623693281311 41.448119447132655)
2622,Camí de l'Església - Rembrandt,POINT (2.1533975017191644 41.43413603614921)
2623,Petúnies - Circumval·lació,POINT (2.1714896492378197 41.46313982557609)
2625,Ganduxer - Via Augusta,POINT (2.1349039572590605 41.398468005625254)
2626,Pg Joan de Borbó - Pl del Mar,POINT (2.188248765532819 41.374129312452006)
2627,Lilà - Júpiter,POINT (2.100688644951077 41.42936736709358)
2628,Lilà - Menta,POINT (2.100863836516883 41.42946640913656)
2629,Ctra de Vallvidrera - St Cugat,POINT (2.1200124095813035 41.42576686642593)
2630,Tossal - Pl Josep Andreu i Abelló,POINT (2.1906922538405493 41.44872725433311)
2631,Av Barcelona - John F Kennedy,POINT (2.0760236078437813 41.37059210693794)
2635,Av Baix Llobregat - Av Barcelona,POINT (2.0761871830833742 41.37182536775405)
2636,Av Baix Llobregat - Àngel Guimerà,POINT (2.0770887309674744 41.371495492691174)
2637,Av Baix Llobregat - Cirerers,POINT (2.0791398880575542 41.36952159854235)
2638,Av Baix Llobregat - Enric Granados,POINT (2.078687892789228 41.37017976807152)
2648,Meridiana - Riera d'Horta,POINT (2.184637173847376 41.427666127268786)
2655,Collserola - Josep Garí,POINT (2.136103279948159 41.41624828471468)
2656,Vall Park,POINT (2.1351581673919355 41.42478195613148)
2660,Argentina - Bernat Metge,POINT (2.2126285377120416 41.42129390784171)
2662,Segura - Jocs del 92,POINT (2.145484902177726 41.36319883122451)
2664,Zona càrrega (sentit T1),POINT (2.068817155259125 41.30143954029846)
2665,Indústria - Freser,POINT (2.1817799431490568 41.415183007963876)
2667,Av Barcelona - Major,POINT (2.0583320100726477 41.36339401216817)
2668,Sant Antoni Maria Claret - Pg Maragall,POINT (2.1808646056503944 41.41615904785441)
2669,Villar - Pg Maragall,POINT (2.180076397599582 41.41636743540193)
2670,Rambla Volart - Trobador,POINT (2.1785621843356604 41.416212069073204)
2672,Torrent de Cal Notari,POINT (2.1502883943380473 41.44024209686296)
2674,Mestre Dalmau - Feliu i Codina,POINT (2.161693846044358 41.43379003522932)
2675,Congrés - Doctor Letamendi,POINT (2.16089532622197 41.4369627748276)
2678,Pg Universal - Doctor Letamendi,POINT (2.161451826915034 41.437635010552206)
2681,Pg Reina Elisenda - Av JV Foix,POINT (2.118456932029387 41.398486349157935)
2683,Rambla Prim - Metro La Pau,POINT (2.2046131166718586 41.422786924105054)
2685,Cardenal Reig - Av St Ramon Nonat,POINT (2.1174857757043637 41.37854860824088)
2686,Sarrià,POINT (2.120093480923563 41.39949100338799)
2689,Diagonal Mar,POINT (2.2183089298739276 41.41028316250791)
2690,Av Madrid - Joan Güell,POINT (2.1315843619365618 41.380694472169736)
2691,Via Nostra - Sra de la Merçé,POINT (2.154904420094472 41.35872347602502)
2692,Via Sant Salvador,POINT (2.157070772719362 41.358719481983506)
2693,Via Sant Salvador - Via Sant Lluís,POINT (2.1551519289384053 41.3584181500196)
2694,Via Sant Lluís,POINT (2.15364795353057 41.35798937816767)
2695,Dolors Batlle i Sunyer - Numància,POINT (2.1402065903102 41.38157532616265)
2697,Pl Santa Magdalena,POINT (2.087868945287863 41.37747402285944)
2698,Espronceda - Marroc,POINT (2.200100482585687 41.40867856448877)
2699,Espronceda - Pere IV,POINT (2.202841643851682 41.40659481751139)
2700,Espronceda - Jardins Josep Trueta,POINT (2.2057756432324163 41.40438413848542)
2701,Palomar - Gran de Sant Andreu,POINT (2.1886478028114777 41.44196441970689)
2704,Pg de Solé i Pla - Pollancres,POINT (2.0888452738900973 41.42719557442006)
2705,Av Riera de Sant Cugat - Ptge de la Pintura,POINT (2.1813540184510702 41.485782137405586)
2706,Pont d'Esplugues - Av de Cornellà,POINT (2.087633805000562 41.3763677126538)
2709,Pablo Iglesias - Av Joan Carles I,POINT (2.131052455289823 41.34906624934229)
2712,Foc - Metal·lúrgia,POINT (2.1344243046931126 41.353258816067466)
2714,Av Joan Carles I - Botànica,POINT (2.1307439113772166 41.35080841047887)
2716,Av de l'Exèrcit - Trias i Giró,POINT (2.1115253308226154 41.38606689101074)
2717,Camp Municipal de futbol Vallbona,POINT (2.185424149897431 41.463995805988475)
2718,Pl Primer de Maig,POINT (2.1860020531940325 41.46613516298196)
2722,Vapor - Treball,POINT (2.179078883851437 41.48683309909636)
2723,Badajoz - Pujades,POINT (2.1954295601735576 41.39869806268313)
2724,Larrard - Mare de Déu de la Salut,POINT (2.1556770565389787 41.41095274387516)
2725,Coll i Alentorn - Basses d'Horta,POINT (2.1432611091947766 41.42438190515082)
2728,Pl Karl Marx - Ronda Guineueta Vella,POINT (2.16322595230322 41.44052339427959)
2733,Hospital de Sant Pau,POINT (2.1732068884621873 41.41491891176247)
2734,Sant Quintí - Hospital de St Pau,POINT (2.1757937617876992 41.415123155627576)
2735,Sant Quintí - Sant Antoni Maria Claret,POINT (2.1774226588393275 41.41389251297532)
2736,Navas de Tolosa - Indústria,POINT (2.185021954497869 41.41660637040302)
2737,Navas de Tolosa - Meridiana,POINT (2.1875417440621017 41.41471078829552)
2738,Navas de Tolosa - Clot,POINT (2.189308117642089 41.41339041514817)
2740,Bilbao - Pere IV,POINT (2.2001979381038947 41.405216893625926)
2741,Pujades - Llacuna,POINT (2.199012931788217 41.400472742441565)
2742,Glòries - Meridiana,POINT (2.1873032595017023 41.40488199088139)
2747,Fundació Puigvert,POINT (2.172287347950617 41.4128012216389)
2750,St. Ramon de Penyafort - Manuel Fernández Márquez,POINT (2.219692049973033 41.415012138543524)
2752,CEIP Mercè Rodoreda,POINT (2.1864726197356203 41.445947958466995)
2753,Av Rio de Janeiro - Tissó,POINT (2.184615742334599 41.44187343805599)
2758,Rda Guinardó - Torre dels Pardals,POINT (2.177325633446657 41.422174104765176)
2759,Oblit - Doctor Valls,POINT (2.1788371366456367 41.420204424081895)
2760,Oblit - direcció Dos de Maig,POINT (2.1769885992260476 41.4188759100797)
2761,Carles Pirozzini - Collserola,POINT (2.134612023048281 41.41657668952252)
2762,Enginyeria - Marquès de Lamadrid,POINT (2.1326581950085033 41.41772054227728)
2763,Enginyeria - Collserola,POINT (2.1312631986231185 41.41791320387326)
2764,Collserola - August Font,POINT (2.1308379252362593 41.418234534638806)
2765,Collserola - Salvador Alarma,POINT (2.1321353473030147 41.41853943126191)
2766,Salvador Alarma - August Font,POINT (2.1339686049170488 41.41899125168616)
2767,Josep M Jujol - August Font,POINT (2.133615670386092 41.419739336557534)
2768,Vallpar - Josep M Jujol,POINT (2.134876167336468 41.420191250732046)
2769,Vallpar - Navata,POINT (2.1357898813465326 41.41924715694542)
2770,Ticià - Penitents,POINT (2.136627467707878 41.41832845896785)
2771,Ticià - Palma de St Genís,POINT (2.137619550465044 41.41761162058022)
2772,Bilbao - Pujades,POINT (2.2024862446581106 41.403534752854185)
2773,Mare de Déu del Coll - Lorda,POINT (2.149525625608708 41.42100587048522)
2775,Pl Espanya,POINT (2.148751254061926 41.37456461982162)
2776,Trav de Dalt - Riera de Can Toda,POINT (2.159227317059274 41.41239347911512)
2777,CAP Larrard,POINT (2.156349560668865 41.410575718978635)
2778,Maurici Vilomara - Montserrat de Casanovas,POINT (2.1629116432469893 41.423198600452686)
2779,Maurici Vilomara - direcció El Carmel,POINT (2.163675483869179 41.42291018370718)
2780,Maurici Vilomara - Penyal,POINT (2.1641680499771416 41.42195678567563)
2781,Penyal - Pl Font d'en Fargas,POINT (2.163640779946638 41.42231415500605)
2782,Penyal - Doctor Bové,POINT (2.163597463553322 41.42146955339527)
2783,Penyal - Font de la Mulassa,POINT (2.1635921300545005 41.42170880191132)
2784,Penyal,POINT (2.1635663499111706 41.422263590368615)
2785,Pl de la Font d'en Fargas,POINT (2.164279441666904 41.421850445469616)
2786,Maurici Vilomara - Doctor Coll,POINT (2.164070203243242 41.42276835347711)
2787,Pg Font d'en Fargas - Pintor Pradilla,POINT (2.165296308860161 41.42333671633554)
2788,Josep M Jujol - Vallpar,POINT (2.1339857438610506 41.42096836701767)
2789,Dr Letamendi - Canigó,POINT (2.159912646814244 41.43544129829394)
2790,Eduard Toda - Rectoria,POINT (2.159906571498846 41.43378970425203)
2791,Concepció Arenal - Olesa,POINT (2.1838588800681973 41.42199604967476)
2792,Mercat Mare de Déu de Montserrat,POINT (2.1790697693981174 41.446213455814)
2793,Pla de Fornells - Jaume Pinent,POINT (2.1766844491657826 41.44639035027286)
2794,Romaní - Les Torres,POINT (2.175160961317049 41.44656961040665)
2798,Rodrigo Caro - Artesania,POINT (2.17145301286055 41.447089779804884)
2799,Quarter de Simancas - Almansa,POINT (2.1733005308851645 41.445381223059044)
2800,Av República Argentina - Vallcarca,POINT (2.144566471252256 41.41141482853023)
2801,Via de Bàrcino - Vicenç Montal,POINT (2.1936390137254387 41.453972576608734)
2804,"Pl del Complex Funerari, direcció Recinte",POINT (2.155864891416275 41.470015660633095)
2805,"Pl del Complex Funerari, direcció Barcelona",POINT (2.1560173218621212 41.47021140128346)
2806,Pg Sant Jordi - Pau Casals,POINT (2.1789807761971787 41.49401755275334)
2808,Zona Franca - Carrer número 4,POINT (2.1284707943313723 41.331288513715684)
2809,Carrer número 4,POINT (2.125813895336533 41.33221764450585)
2810,Carrer número 4 - Carrer F,POINT (2.122372986935245 41.333426202265684)
2811,Zona Franca - Mercabarna,POINT (2.1184646668911196 41.3347971402698)
2812,Carrer K - Carrer número 40,POINT (2.1114565013868902 41.33382894233803)
2813,Carrer K - Carrer número 6,POINT (2.1119180257754806 41.328857001847595)
2819,Av Remolar - Av Apel·les Mestres,POINT (2.0870302960701217 41.3264492319837)
2821,Av Remolar - Av Apel·les Mestres,POINT (2.086912271067559 41.326087066880966)
2824,Av Verge de Monserrat - Sarajevo,POINT (2.102139812011213 41.328456127324806)
2827,Mercabarna - Entrada El Prat,POINT (2.1123041580030826 41.32867782985362)
2828,Carrer K,POINT (2.111608220747631 41.33357918943457)
2831,Concepció Arenal - Juan de Garay,POINT (2.1838522538555134 41.42055698851728)
2832,Juan de Garay - Navas de Tolosa,POINT (2.1817928914463813 41.418549024834626)
2833,Pg de Gràcia - Ronda de Sant Pere,POINT (2.169210447414421 41.38880367336606)
